"project_id","final_status"
"kkst1838641470",0
"kkst1430588831",0
"kkst956245676",0
"kkst2044706941",0
"kkst148228735",0
"kkst675186431",0
"kkst1802444658",1
"kkst33005706",0
"kkst776706560",1
"kkst1914371273",0
"kkst496215071",1
"kkst1472171861",0
"kkst592496403",1
"kkst1136453754",1
"kkst1971201092",1
"kkst206864727",1
"kkst1078863173",0
"kkst344094323",1
"kkst326882902",0
"kkst1200309382",1
"kkst465411004",1
"kkst52578619",0
"kkst453795501",0
"kkst593062625",0
"kkst1056466194",1
"kkst516132600",0
"kkst731174503",0
"kkst780588110",1
"kkst387436970",0
"kkst525960835",1
"kkst1499784662",0
"kkst2063923323",1
"kkst691045739",0
"kkst1590737771",0
"kkst1976542450",1
"kkst690626628",1
"kkst1296646120",0
"kkst2063501643",0
"kkst1690927515",0
"kkst1201494157",1
"kkst117960526",0
"kkst433133798",0
"kkst908576661",0
"kkst2063406608",0
"kkst154369292",0
"kkst1103325552",0
"kkst1902097704",1
"kkst994587003",0
"kkst2047751091",0
"kkst1792339899",1
"kkst2130141298",1
"kkst1750462994",0
"kkst565374491",0
"kkst1683737656",1
"kkst103667591",0
"kkst401354730",1
"kkst910481130",1
"kkst1820666153",1
"kkst1584103312",0
"kkst2005461744",1
"kkst1692880345",0
"kkst1087992353",1
"kkst2052680771",1
"kkst1465079725",0
"kkst1158384038",0
"kkst27500902",0
"kkst408006500",0
"kkst1392337727",0
"kkst1734512995",1
"kkst250823289",0
"kkst664833763",1
"kkst1810701224",1
"kkst1390161037",0
"kkst1026275631",0
"kkst1297402889",0
"kkst309908800",0
"kkst2067104933",1
"kkst249135605",0
"kkst1653349350",1
"kkst1244294138",1
"kkst1262477014",0
"kkst939162276",1
"kkst883745144",0
"kkst1980617614",1
"kkst1099612639",0
"kkst201960207",0
"kkst823309826",0
"kkst936496503",1
"kkst1638605934",1
"kkst646013631",1
"kkst806219501",0
"kkst182213438",1
"kkst1367516565",0
"kkst734610186",1
"kkst461078492",0
"kkst1809788292",1
"kkst145814664",0
"kkst318249002",0
"kkst2108187443",1
"kkst1747740042",0
"kkst1090632008",0
"kkst1060726539",1
"kkst448082778",0
"kkst1659428041",1
"kkst659658782",1
"kkst223541041",0
"kkst1589493692",1
"kkst1904173462",1
"kkst1528311606",0
"kkst953814050",0
"kkst2145564773",0
"kkst524708848",1
"kkst313938825",1
"kkst1152841273",1
"kkst621072577",1
"kkst1992460460",0
"kkst2050809985",0
"kkst1216285541",1
"kkst470744045",0
"kkst1316440758",1
"kkst599503233",0
"kkst954306586",1
"kkst975443836",0
"kkst1723483216",0
"kkst2097222062",1
"kkst1110626056",1
"kkst119271645",0
"kkst365870290",1
"kkst1318541802",0
"kkst545197519",0
"kkst381952237",0
"kkst1449176124",1
"kkst309433447",1
"kkst721621637",1
"kkst1228529546",1
"kkst1913146809",1
"kkst911610817",0
"kkst1408498525",0
"kkst555607064",1
"kkst449142745",0
"kkst262509622",0
"kkst1136535292",1
"kkst2058649431",1
"kkst1542265728",1
"kkst943846814",0
"kkst1005227930",1
"kkst1613121745",0
"kkst1719907652",0
"kkst2003048986",1
"kkst863088817",1
"kkst114637592",1
"kkst355661600",0
"kkst1599029921",1
"kkst281217159",0
"kkst1615812601",0
"kkst124745490",0
"kkst359594961",1
"kkst482139928",1
"kkst213423366",0
"kkst1112238460",0
"kkst180542264",0
"kkst513419354",1
"kkst1668748406",0
"kkst460171709",1
"kkst1120028181",0
"kkst829396259",0
"kkst2138839738",1
"kkst754075840",1
"kkst1145397539",0
"kkst32570215",0
"kkst1002715554",1
"kkst909561844",1
"kkst615830752",0
"kkst2060368735",1
"kkst1681354261",0
"kkst294952419",1
"kkst399026670",1
"kkst837293767",1
"kkst1952764432",0
"kkst1914235374",0
"kkst65279811",0
"kkst2138611068",0
"kkst1129142727",0
"kkst545014598",1
"kkst1305019836",1
"kkst2094397858",1
"kkst1096971144",1
"kkst681862730",0
"kkst2142920604",0
"kkst228262800",1
"kkst17084879",1
"kkst461198389",0
"kkst1034257523",0
"kkst899665371",0
"kkst1110038882",0
"kkst1901048401",1
"kkst181805520",1
"kkst1028298156",1
"kkst109470273",0
"kkst1501625517",0
"kkst601501268",0
"kkst1029728336",1
"kkst2115210621",1
"kkst378506001",1
"kkst499155685",1
"kkst1166786100",0
"kkst23201982",0
"kkst437432171",0
"kkst1569312315",1
"kkst1164784536",0
"kkst987184988",1
"kkst1335218203",0
"kkst150762656",0
"kkst1492836829",1
"kkst2064939273",0
"kkst1412895575",0
"kkst28905702",0
"kkst598264025",1
"kkst867941973",0
"kkst418519237",1
"kkst774978434",0
"kkst1899850389",1
"kkst546416866",0
"kkst855180757",0
"kkst788408255",0
"kkst519255971",1
"kkst1702925790",1
"kkst18126027",1
"kkst555069210",0
"kkst122232434",1
"kkst706370335",0
"kkst140476334",0
"kkst89071031",1
"kkst1486136545",1
"kkst450669287",0
"kkst908719003",1
"kkst41609727",1
"kkst1861112007",0
"kkst1195528359",0
"kkst692714268",0
"kkst1512857374",1
"kkst1837159038",1
"kkst2066912559",0
"kkst668810388",1
"kkst5807789",1
"kkst1312173912",0
"kkst1541758267",0
"kkst2120038883",1
"kkst1106392366",1
"kkst1553269265",0
"kkst922364995",0
"kkst1874056087",0
"kkst978603786",1
"kkst897593597",1
"kkst1737770040",1
"kkst758912870",0
"kkst445902843",0
"kkst1673315683",0
"kkst1310622692",0
"kkst651517377",1
"kkst5775046",0
"kkst575075049",0
"kkst1309869810",1
"kkst1835719798",1
"kkst1286033956",0
"kkst675677133",1
"kkst1045284187",1
"kkst750806935",0
"kkst134125674",1
"kkst1124205381",1
"kkst796910939",0
"kkst1404616983",0
"kkst1444551580",1
"kkst1096932864",0
"kkst1820006782",1
"kkst83563793",1
"kkst1081970223",1
"kkst789241812",1
"kkst2110387697",0
"kkst1839587545",0
"kkst1090109315",0
"kkst543452041",0
"kkst2048879636",1
"kkst1399173813",1
"kkst520397939",0
"kkst2145356270",1
"kkst902716836",1
"kkst377038282",1
"kkst714213080",0
"kkst1376704420",1
"kkst227555069",1
"kkst1199005887",0
"kkst250645965",1
"kkst1053682738",0
"kkst504806710",1
"kkst1786180251",1
"kkst191777378",1
"kkst403123667",0
"kkst2120368627",0
"kkst394877180",0
"kkst112165373",0
"kkst1857421097",1
"kkst159344835",1
"kkst2115902754",1
"kkst1744266322",0
"kkst969405038",1
"kkst1121030007",1
"kkst592083315",0
"kkst1437682652",1
"kkst1577470095",1
"kkst1402198827",0
"kkst649342500",0
"kkst1440157301",0
"kkst969878818",0
"kkst177280016",0
"kkst1621537682",1
"kkst1544961662",1
"kkst857949000",1
"kkst48229372",1
"kkst1493306724",0
"kkst218086963",1
"kkst2004981937",0
"kkst1654808871",1
"kkst1029116807",1
"kkst237877320",0
"kkst1375171527",0
"kkst1404150682",1
"kkst1279083075",0
"kkst1678034681",0
"kkst541803192",0
"kkst1269732769",0
"kkst1711335485",1
"kkst1698407183",1
"kkst1078807638",1
"kkst167052814",0
"kkst684278066",0
"kkst2097309603",0
"kkst104890945",0
"kkst1586288825",0
"kkst629390129",0
"kkst156091234",0
"kkst1437926477",0
"kkst1964409437",0
"kkst764731907",0
"kkst1774586875",0
"kkst1511838679",0
"kkst1236016217",0
"kkst42524141",0
"kkst2109335387",1
"kkst76210677",0
"kkst149054534",0
"kkst2134126779",1
"kkst57893840",1
"kkst1405683954",1
"kkst1131714062",0
"kkst1454283362",1
"kkst173309911",0
"kkst288083121",0
"kkst211302467",1
"kkst1190119248",1
"kkst1273417237",0
"kkst1701146232",0
"kkst1746919689",0
"kkst1181259969",0
"kkst850082232",0
"kkst408343701",0
"kkst230762177",0
"kkst698979551",1
"kkst717413063",1
"kkst1892053694",0
"kkst325753951",0
"kkst2094188019",1
"kkst995454318",1
"kkst262236716",0
"kkst803181312",0
"kkst809977205",0
"kkst1098023297",0
"kkst1725377339",0
"kkst1185237393",0
"kkst1408778184",0
"kkst1602673341",1
"kkst1775383762",0
"kkst1473957076",1
"kkst1201920256",0
"kkst1191526123",0
"kkst785494578",1
"kkst500107463",1
"kkst1287051130",0
"kkst473604437",0
"kkst765478773",0
"kkst50935216",1
"kkst26673353",1
"kkst850239840",0
"kkst715246353",0
"kkst1455990709",1
"kkst1981825038",1
"kkst613900160",1
"kkst1981004372",1
"kkst1580431077",1
"kkst479597440",0
"kkst212507855",1
"kkst177436384",0
"kkst1291312486",0
"kkst1956128665",0
"kkst1338397405",0
"kkst1906305129",0
"kkst1565837590",1
"kkst788629493",1
"kkst983528903",0
"kkst1887435104",0
"kkst236906967",0
"kkst1655086840",0
"kkst1878253707",1
"kkst1491963268",0
"kkst1612323612",1
"kkst920405168",0
"kkst390199364",0
"kkst611842020",0
"kkst1334507284",1
"kkst641938031",0
"kkst464540020",1
"kkst1110745371",1
"kkst1231677235",0
"kkst198018680",1
"kkst427705461",1
"kkst49718756",1
"kkst122333410",0
"kkst1775320356",0
"kkst856618297",0
"kkst1872490604",1
"kkst1791675259",1
"kkst699099643",0
"kkst188825309",0
"kkst866097172",0
"kkst123575975",1
"kkst1555565237",1
"kkst1408413809",0
"kkst1359228458",0
"kkst2139023100",1
"kkst604224042",1
"kkst207577826",1
"kkst1258433638",0
"kkst983004155",1
"kkst898433528",0
"kkst1448129623",0
"kkst1281101855",0
"kkst497554325",0
"kkst1894063982",1
"kkst394188798",0
"kkst1634879222",0
"kkst1952389313",0
"kkst1301120507",0
"kkst99085932",1
"kkst336480905",0
"kkst459010842",1
"kkst2110785793",1
"kkst1096006873",1
"kkst1048180045",1
"kkst835332015",1
"kkst2012127919",1
"kkst65437828",1
"kkst201807315",0
"kkst1007337083",1
"kkst1146597269",1
"kkst1010693188",1
"kkst452329591",0
"kkst1379383855",0
"kkst490541740",0
"kkst412572730",0
"kkst1170792222",0
"kkst903991542",0
"kkst1418419138",0
"kkst1487433816",0
"kkst1436923239",1
"kkst1828533945",0
"kkst126470273",0
"kkst1663427883",0
"kkst1269029002",0
"kkst1263913068",1
"kkst1539364377",1
"kkst36618190",0
"kkst154456412",0
"kkst715036213",1
"kkst2066604634",0
"kkst1600228704",0
"kkst644662654",0
"kkst55616092",1
"kkst1612416616",1
"kkst1136202816",1
"kkst1286059677",1
"kkst1970697504",1
"kkst1575281299",0
"kkst1557190012",1
"kkst837709526",0
"kkst1737711326",0
"kkst206593012",1
"kkst1424958800",0
"kkst729539779",0
"kkst715714705",0
"kkst1927589618",1
"kkst1494697000",1
"kkst519864359",0
"kkst1237564862",1
"kkst516614480",0
"kkst1754098943",1
"kkst191058514",0
"kkst1807163708",0
"kkst1409521671",0
"kkst1752261760",1
"kkst1670221166",0
"kkst551875309",1
"kkst1222753673",0
"kkst569560963",0
"kkst1818931350",1
"kkst231418515",0
"kkst429605991",1
"kkst639062013",0
"kkst718534581",1
"kkst82339943",0
"kkst756628271",1
"kkst637687741",1
"kkst753070111",0
"kkst1144645509",0
"kkst85247460",0
"kkst1190906299",1
"kkst216096485",1
"kkst930680371",1
"kkst680270158",0
"kkst368016881",0
"kkst1378951166",1
"kkst1986719385",1
"kkst1989693544",1
"kkst279505753",0
"kkst214882836",1
"kkst501005390",0
"kkst388743897",1
"kkst379968635",1
"kkst2029688325",1
"kkst830273601",0
"kkst1291408607",1
"kkst1423313582",1
"kkst684493210",0
"kkst349520401",0
"kkst1696035232",1
"kkst88177969",0
"kkst559550984",0
"kkst784454405",0
"kkst898681182",0
"kkst1156996103",1
"kkst560573708",1
"kkst1681404429",0
"kkst1548624380",0
"kkst1807301094",0
"kkst37373512",1
"kkst1869347475",0
"kkst1767600080",1
"kkst819432439",1
"kkst858587781",1
"kkst656802627",0
"kkst72925077",0
"kkst1957712265",0
"kkst1560294074",1
"kkst1709532905",0
"kkst280789833",1
"kkst418386716",1
"kkst322596721",0
"kkst842169268",1
"kkst1161535239",0
"kkst343406389",1
"kkst1387565644",1
"kkst102306602",0
"kkst496181586",1
"kkst1691029657",1
"kkst923425764",1
"kkst1930328961",1
"kkst535753142",1
"kkst1185371633",0
"kkst645589314",1
"kkst301759761",1
"kkst1318909188",0
"kkst1328078052",1
"kkst285802300",0
"kkst1714073840",0
"kkst1405556829",1
"kkst1621070383",1
"kkst1492468710",1
"kkst2068946389",0
"kkst96339027",1
"kkst1498444821",0
"kkst1012365705",0
"kkst2063316585",0
"kkst363406482",0
"kkst916245705",0
"kkst847103700",1
"kkst923335323",0
"kkst344327148",1
"kkst1989603056",0
"kkst904971670",0
"kkst2139707904",1
"kkst1608126320",0
"kkst1276758370",1
"kkst1390454819",1
"kkst1430851608",1
"kkst515157874",1
"kkst283659451",1
"kkst278204585",0
"kkst2001864928",0
"kkst436643722",1
"kkst1596754499",0
"kkst586905791",1
"kkst867767931",0
"kkst116189706",1
"kkst1526938978",1
"kkst1099056641",1
"kkst1787387644",1
"kkst743329004",0
"kkst902989972",0
"kkst1371169841",1
"kkst363115969",0
"kkst940522081",1
"kkst1130407094",0
"kkst546432955",0
"kkst1689709840",1
"kkst98114860",0
"kkst1468484818",0
"kkst292182902",0
"kkst1812495433",0
"kkst92433661",1
"kkst992126395",0
"kkst1287797801",0
"kkst1800020217",1
"kkst1162659818",0
"kkst589352089",0
"kkst2105857057",0
"kkst1141379959",1
"kkst1036512525",1
"kkst2046872636",0
"kkst1783025245",1
"kkst249745872",0
"kkst674055859",1
"kkst64448108",1
"kkst306813007",1
"kkst298595136",0
"kkst1389820245",0
"kkst1477638223",0
"kkst1873385773",1
"kkst2126874268",0
"kkst1596371962",1
"kkst926094597",0
"kkst1635023282",1
"kkst1001814122",1
"kkst1478679250",1
"kkst1153642368",0
"kkst1680129717",1
"kkst315283412",1
"kkst14752958",1
"kkst1034902341",0
"kkst133789098",1
"kkst1509443596",1
"kkst1261292645",1
"kkst278157691",1
"kkst229889070",0
"kkst868897230",0
"kkst1257567370",0
"kkst1754592857",1
"kkst784846426",0
"kkst1372741591",1
"kkst1005287592",0
"kkst405832551",0
"kkst252698536",0
"kkst1046464969",1
"kkst597238218",0
"kkst1396219991",1
"kkst1430795779",0
"kkst1791992635",1
"kkst2044992902",0
"kkst443280556",1
"kkst1042331243",1
"kkst679304605",1
"kkst982739201",0
"kkst605281357",0
"kkst694712702",0
"kkst1187527455",1
"kkst325183334",0
"kkst210388037",1
"kkst996336656",1
"kkst2031163374",0
"kkst1669373910",1
"kkst1789366164",0
"kkst2094122822",0
"kkst896384199",0
"kkst625652545",1
"kkst1429783680",1
"kkst1139666688",1
"kkst536559984",0
"kkst1342024481",1
"kkst1420175218",1
"kkst463958559",0
"kkst1244851642",0
"kkst631512515",1
"kkst1064976991",0
"kkst438739644",0
"kkst708802969",0
"kkst1937492329",0
"kkst438697977",1
"kkst2069755730",1
"kkst805951136",0
"kkst1437023867",1
"kkst1811551340",1
"kkst1874776021",1
"kkst944999464",1
"kkst1487373655",0
"kkst521819839",0
"kkst2023431570",0
"kkst915082715",0
"kkst1211795462",1
"kkst280965860",1
"kkst269914225",0
"kkst1647277380",1
"kkst916503088",1
"kkst1837241313",1
"kkst1339337139",1
"kkst1208442418",1
"kkst2095961545",1
"kkst880607104",0
"kkst389664143",1
"kkst991837468",0
"kkst662780013",1
"kkst9697021",1
"kkst1668879504",1
"kkst546469990",1
"kkst968192978",1
"kkst460504851",1
"kkst245815152",1
"kkst2073788443",0
"kkst1594991596",0
"kkst1289645864",1
"kkst10634605",1
"kkst1957330001",0
"kkst542086005",1
"kkst1268533862",1
"kkst571464295",1
"kkst1704769206",1
"kkst2026090653",1
"kkst748314606",1
"kkst165777164",0
"kkst1887443974",0
"kkst1868778048",0
"kkst418305174",1
"kkst1808079969",1
"kkst499586509",0
"kkst1995740904",0
"kkst215385394",1
"kkst122453307",1
"kkst602777993",1
"kkst1686755623",1
"kkst959041345",0
"kkst1152637664",1
"kkst1468883450",0
"kkst290463698",0
"kkst167407007",0
"kkst1998940101",1
"kkst372355945",1
"kkst468107703",0
"kkst334841953",0
"kkst1438049554",0
"kkst1503709846",1
"kkst1994840748",1
"kkst417849197",0
"kkst1819293007",0
"kkst1524071031",1
"kkst1444842648",1
"kkst1677006669",1
"kkst516650248",0
"kkst972519859",1
"kkst841493189",0
"kkst1431072415",1
"kkst885005951",0
"kkst1683642535",1
"kkst1406481411",0
"kkst1063249603",1
"kkst1251579815",1
"kkst720580939",0
"kkst317113748",1
"kkst450081606",0
"kkst1569173996",0
"kkst615573359",0
"kkst1641953751",0
"kkst699023216",0
"kkst438204210",0
"kkst1620743906",1
"kkst496441791",1
"kkst1579605864",1
"kkst699264302",1
"kkst201175908",0
"kkst18648848",0
"kkst1307467002",0
"kkst399439219",0
"kkst2056018089",1
"kkst764340019",1
"kkst806073505",1
"kkst1844592094",0
"kkst2134230309",1
"kkst2084521682",1
"kkst1017284207",0
"kkst1007789651",0
"kkst486577078",0
"kkst282771135",1
"kkst1318857129",0
"kkst372598286",1
"kkst1550062032",1
"kkst1593025885",0
"kkst1570978086",1
"kkst1254121470",1
"kkst324674343",0
"kkst74392108",0
"kkst822888333",0
"kkst1082690733",1
"kkst910251847",1
"kkst453608968",1
"kkst164821702",0
"kkst1193509046",1
"kkst668107273",0
"kkst753799851",1
"kkst212607274",1
"kkst1550073413",1
"kkst1959227286",0
"kkst571195244",1
"kkst1861904864",1
"kkst388982229",1
"kkst1631320135",1
"kkst1353231707",0
"kkst11226181",0
"kkst544512490",1
"kkst1409624965",1
"kkst1545938512",0
"kkst140017977",1
"kkst6186729",0
"kkst1473282824",1
"kkst153018229",1
"kkst701579764",1
"kkst943402406",0
"kkst86963729",0
"kkst1866868420",0
"kkst1566492590",0
"kkst1025290784",1
"kkst1085759599",1
"kkst1646415906",1
"kkst349531827",0
"kkst2009377091",1
"kkst701194726",0
"kkst1721904604",0
"kkst1100350927",1
"kkst131536470",0
"kkst1308130841",0
"kkst2093959639",0
"kkst322391106",0
"kkst1683795018",0
"kkst869522647",0
"kkst726840348",0
"kkst912015976",0
"kkst1981780250",0
"kkst455788240",0
"kkst315764351",0
"kkst1292088077",1
"kkst19564739",0
"kkst404993812",1
"kkst471463832",0
"kkst988966898",1
"kkst2022371779",0
"kkst1620732216",0
"kkst272165996",0
"kkst2140454253",1
"kkst105917013",0
"kkst445785838",0
"kkst1586994718",0
"kkst830339488",0
"kkst382961384",0
"kkst1660833199",0
"kkst446926457",1
"kkst160889673",0
"kkst1487389447",1
"kkst929578582",1
"kkst157190701",1
"kkst683856381",1
"kkst148272922",0
"kkst954446855",0
"kkst899354104",1
"kkst194735920",0
"kkst912448377",0
"kkst1150689426",0
"kkst226640241",1
"kkst1929963585",0
"kkst55132420",0
"kkst1350499871",0
"kkst1239888796",0
"kkst448967274",1
"kkst1665927697",0
"kkst234363100",1
"kkst1764676925",0
"kkst1592961682",1
"kkst449456167",0
"kkst590175213",0
"kkst678731348",0
"kkst2083181865",1
"kkst159613350",1
"kkst1049522400",1
"kkst39036754",1
"kkst953297232",0
"kkst1784968234",1
"kkst1851471482",0
"kkst319810004",0
"kkst1050149326",0
"kkst1435679354",1
"kkst2048962520",1
"kkst1420751951",1
"kkst1437475116",0
"kkst161860173",1
"kkst366658906",1
"kkst379160733",0
"kkst684949910",1
"kkst703099576",0
"kkst2096100260",0
"kkst39590517",0
"kkst925452266",0
"kkst1831529052",0
"kkst65204653",1
"kkst308018214",0
"kkst913033811",0
"kkst1470512719",0
"kkst1846135447",0
"kkst808488435",0
"kkst1761104359",1
"kkst1508942465",0
"kkst1953612112",0
"kkst1641914963",1
"kkst1162713392",0
"kkst357028168",0
"kkst557475637",1
"kkst1103330201",1
"kkst592356826",1
"kkst1073143641",1
"kkst924708338",0
"kkst1055664413",1
"kkst702212139",0
"kkst2016790872",1
"kkst670064641",0
"kkst977039112",1
"kkst23768389",0
"kkst87759983",0
"kkst1767548295",1
"kkst1610438146",1
"kkst1901740824",1
"kkst1288184267",0
"kkst1074270937",1
"kkst445228450",0
"kkst584818400",1
"kkst885835937",0
"kkst161924647",1
"kkst1743509870",0
"kkst345939303",0
"kkst1242685437",0
"kkst748968465",0
"kkst1069003739",1
"kkst733609993",0
"kkst1489978040",1
"kkst1824094399",0
"kkst1755313753",1
"kkst2146183508",0
"kkst707208058",0
"kkst491467684",0
"kkst1526265717",1
"kkst1912557616",0
"kkst1818017592",1
"kkst536615415",0
"kkst918879136",1
"kkst1677557750",1
"kkst1931210026",0
"kkst382138377",0
"kkst575097419",1
"kkst1724418186",1
"kkst1576465504",1
"kkst246108520",1
"kkst44168816",0
"kkst522592478",1
